seed,policy,provisioning_delay_epochs,miss_to_action_cost_ratio,normalized_cost,missed_event_fraction,action_rate
20260743,reactive,2,20,3.5600000000000005,0.14,0.76
20260743,snapshot,0,20,3.1799999999999997,0.12,0.78
20260743,snapshot,1,20,3.1799999999999997,0.12,0.78
20260743,snapshot,2,20,4.38,0.18,0.78
20260743,satcap,0,20,2.74,0.1,0.74
20260743,satcap,1,20,3.1399999999999997,0.12,0.74
20260743,satcap,2,20,3.5600000000000005,0.14,0.76
20260744,no_action,0,20,8.4,0.42,0.0
20260744,no_action,1,20,8.4,0.42,0.0
20260744,no_action,2,20,8.4,0.42,0.0
20260744,reactive,0,20,3.22,0.14,0.42
20260744,reactive,1,20,3.22,0.14,0.42
20260744,reactive,2,20,4.42,0.2,0.42
20260744,snapshot,0,20,3.7,0.16,0.5
20260744,snapshot,1,20,3.7,0.16,0.5
20260744,snapshot,2,20,4.48,0.2,0.48
20260744,satcap,0,20,3.22,0.14,0.42
20260744,satcap,1,20,3.22,0.14,0.42
20260744,satcap,2,20,4.42,0.2,0.42
20260745,no_action,0,20,14.399999999999999,0.72,0.0
20260745,no_action,1,20,14.399999999999999,0.72,0.0
20260745,no_action,2,20,14.399999999999999,0.72,0.0
20260745,reactive,0,20,1.9,0.06,0.7
20260745,reactive,1,20,2.2800000000000002,0.08,0.68
20260745,reactive,2,20,2.2600000000000002,0.08,0.66
20260745,snapshot,0,20,2.3200000000000003,0.08,0.72
20260745,snapshot,1,20,2.7199999999999998,0.1,0.72
20260745,snapshot,2,20,2.7,0.1,0.7
20260745,satcap,0,20,1.9,0.06,0.7
20260745,satcap,1,20,2.2800000000000002,0.08,0.68
20260745,satcap,2,20,2.2600000000000002,0.08,0.66
20260746,no_action,0,20,7.6,0.38,0.0
20260746,no_action,1,20,7.6,0.38,0.0
20260746,no_action,2,20,7.6,0.38,0.0
20260746,reactive,0,20,4.760000000000001,0.22,0.36
20260746,reactive,1,20,4.760000000000001,0.22,0.36
20260746,reactive,2,20,4.38,0.2,0.38
20260746,snapshot,0,20,3.9999999999999996,0.18,0.4
20260746,snapshot,1,20,4.800000000000001,0.22,0.4
20260746,snapshot,2,20,5.2,0.24,0.4
20260746,satcap,0,20,4.760000000000001,0.22,0.36
20260746,satcap,1,20,4.760000000000001,0.22,0.36
20260746,satcap,2,20,4.38,0.2,0.38
20260747,no_action,0,20,9.6,0.48,0.0
20260747,no_action,1,20,9.6,0.48,0.0
20260747,no_action,2,20,9.6,0.48,0.0
20260747,reactive,0,20,4.48,0.2,0.48
20260747,reactive,1,20,6.1000000000000005,0.28,0.5
20260747,reactive,2,20,6.9,0.32,0.5
20260747,snapshot,0,20,3.4200000000000004,0.14,0.62
20260747,snapshot,1,20,3.8000000000000003,0.16,0.6
20260747,snapshot,2,20,5.8,0.26,0.6
20260747,satcap,0,20,4.48,0.2,0.48
20260747,satcap,1,20,6.1000000000000005,0.28,0.5
20260747,satcap,2,20,6.9,0.32,0.5
20260748,no_action,0,20,7.6,0.38,0.0
20260748,no_action,1,20,7.6,0.38,0.0
20260748,no_action,2,20,7.6,0.38,0.0
20260748,reactive,0,20,3.58,0.16,0.38
20260748,reactive,1,20,3.9999999999999996,0.18,0.4
20260748,reactive,2,20,3.9999999999999996,0.18,0.4
20260748,snapshot,0,20,2.62,0.1,0.62
20260748,snapshot,1,20,4.22,0.18,0.62
20260748,snapshot,2,20,4.22,0.18,0.62
20260748,satcap,0,20,3.58,0.16,0.38
20260748,satcap,1,20,3.9999999999999996,0.18,0.4
20260748,satcap,2,20,3.9999999999999996,0.18,0.4
20260749,no_action,0,20,17.2,0.86,0.0
20260749,no_action,1,20,17.2,0.86,0.0
20260749,no_action,2,20,17.2,0.86,0.0
20260749,reactive,0,20,2.86,0.1,0.86
20260749,reactive,1,20,2.86,0.1,0.86
20260749,reactive,2,20,2.86,0.1,0.86
20260749,snapshot,0,20,4.319999999999999,0.18,0.72
20260749,snapshot,1,20,5.52,0.24,0.72
20260749,snapshot,2,20,5.12,0.22,0.72
20260749,satcap,0,20,2.86,0.1,0.86
20260749,satcap,1,20,2.86,0.1,0.86
20260749,satcap,2,20,2.86,0.1,0.86
20260750,no_action,0,20,12.8,0.64,0.0
20260750,no_action,1,20,12.8,0.64,0.0
20260750,no_action,2,20,12.8,0.64,0.0
20260750,reactive,0,20,3.4400000000000004,0.14,0.64
20260750,reactive,1,20,4.239999999999999,0.18,0.64
20260750,reactive,2,20,4.239999999999999,0.18,0.64
20260750,snapshot,0,20,11.78,0.58,0.18
20260750,snapshot,1,20,10.98,0.54,0.18
20260750,snapshot,2,20,10.98,0.54,0.18
20260750,satcap,0,20,3.4400000000000004,0.14,0.64
20260750,satcap,1,20,4.239999999999999,0.18,0.64
20260750,satcap,2,20,4.239999999999999,0.18,0.64
20260751,no_action,0,20,12.4,0.62,0.0
20260751,no_action,1,20,12.4,0.62,0.0
20260751,no_action,2,20,12.4,0.62,0.0
20260751,reactive,0,20,5.0200000000000005,0.22,0.62
20260751,reactive,1,20,4.22,0.18,0.62
20260751,reactive,2,20,5.8,0.26,0.6
20260751,snapshot,0,20,4.54,0.2,0.54
20260751,snapshot,1,20,5.76,0.26,0.56
20260751,snapshot,2,20,6.94,0.32,0.54
20260751,satcap,0,20,5.0200000000000005,0.22,0.62
20260751,satcap,1,20,4.22,0.18,0.62
20260751,satcap,2,20,5.8,0.26,0.6
20260752,no_action,0,20,14.399999999999999,0.72,0.0
20260752,no_action,1,20,14.399999999999999,0.72,0.0
20260752,no_action,2,20,14.399999999999999,0.72,0.0
20260752,reactive,0,20,3.1399999999999997,0.12,0.74
20260752,reactive,1,20,4.74,0.2,0.74
20260752,reactive,2,20,4.34,0.18,0.74
20260752,snapshot,0,20,2.88,0.1,0.88
20260752,snapshot,1,20,3.28,0.12,0.88
20260752,snapshot,2,20,2.88,0.1,0.88
20260752,satcap,0,20,3.1399999999999997,0.12,0.74
20260752,satcap,1,20,4.74,0.2,0.74
20260752,satcap,2,20,4.34,0.18,0.74
20260753,no_action,0,20,14.399999999999999,0.72,0.0
20260753,no_action,1,20,14.399999999999999,0.72,0.0
20260753,no_action,2,20,14.399999999999999,0.72,0.0
20260753,reactive,0,20,3.5200000000000005,0.14,0.72
20260753,reactive,1,20,3.92,0.16,0.72
20260753,reactive,2,20,4.3,0.18,0.7
20260753,snapshot,0,20,5.08,0.22,0.68
20260753,snapshot,1,20,5.86,0.26,0.66
20260753,snapshot,2,20,4.26,0.18,0.66
20260753,satcap,0,20,3.5200000000000005,0.14,0.72
20260753,satcap,1,20,3.92,0.16,0.72
20260753,satcap,2,20,4.3,0.18,0.7
20260754,no_action,0,20,18.0,0.9,0.0
20260754,no_action,1,20,18.0,0.9,0.0
20260754,no_action,2,20,18.0,0.9,0.0
20260754,reactive,0,20,2.1,0.06,0.9
20260754,reactive,1,20,2.5,0.08,0.9
20260754,reactive,2,20,2.9,0.1,0.9
20260754,snapshot,0,20,2.48,0.08,0.88
20260754,snapshot,1,20,3.26,0.12,0.86
20260754,snapshot,2,20,3.64,0.14,0.84
20260754,satcap,0,20,2.1,0.06,0.9
20260754,satcap,1,20,2.5,0.08,0.9
20260754,satcap,2,20,2.9,0.1,0.9
20260755,no_action,0,20,9.6,0.48,0.0
20260755,no_action,1,20,9.6,0.48,0.0
20260755,no_action,2,20,9.6,0.48,0.0
20260755,reactive,0,20,4.06,0.18,0.46
20260755,reactive,1,20,3.64,0.16,0.44
20260755,reactive,2,20,4.04,0.18,0.44
20260755,snapshot,0,20,2.62,0.1,0.62
20260755,snapshot,1,20,3.0,0.12,0.6
20260755,snapshot,2,20,3.0,0.12,0.6
20260755,satcap,0,20,4.06,0.18,0.46
20260755,satcap,1,20,3.64,0.16,0.44
20260755,satcap,2,20,4.04,0.18,0.44
20260756,no_action,0,20,7.6,0.38,0.0
20260756,no_action,1,20,7.6,0.38,0.0
20260756,no_action,2,20,7.6,0.38,0.0
20260756,reactive,0,20,3.9999999999999996,0.18,0.4
20260756,reactive,1,20,3.9999999999999996,0.18,0.4
20260756,reactive,2,20,3.9799999999999995,0.18,0.38
20260756,snapshot,0,20,4.119999999999999,0.18,0.52
20260756,snapshot,1,20,3.3400000000000003,0.14,0.54
20260756,snapshot,2,20,4.54,0.2,0.54
20260756,satcap,0,20,3.9999999999999996,0.18,0.4
20260756,satcap,1,20,3.9999999999999996,0.18,0.4
20260756,satcap,2,20,3.9799999999999995,0.18,0.38
20260757,no_action,0,20,7.199999999999999,0.36,0.0
20260757,no_action,1,20,7.199999999999999,0.36,0.0
20260757,no_action,2,20,7.199999999999999,0.36,0.0
20260757,reactive,0,20,1.56,0.06,0.36
20260757,reactive,1,20,1.96,0.08,0.36
20260757,reactive,2,20,2.38,0.1,0.38
20260757,snapshot,0,20,1.6,0.06,0.4
20260757,snapshot,1,20,2.0,0.08,0.4
20260757,snapshot,2,20,2.0,0.08,0.4
20260757,satcap,0,20,1.56,0.06,0.36
20260757,satcap,1,20,1.96,0.08,0.36
20260757,satcap,2,20,2.38,0.1,0.38
20260758,no_action,0,20,13.600000000000001,0.68,0.0
20260758,no_action,1,20,13.600000000000001,0.68,0.0
20260758,no_action,2,20,13.600000000000001,0.68,0.0
20260758,reactive,0,20,1.1,0.02,0.7
20260758,reactive,1,20,1.9,0.06,0.7
20260758,reactive,2,20,2.3200000000000003,0.08,0.72
20260758,snapshot,0,20,1.6400000000000001,0.04,0.84
20260758,snapshot,1,20,2.04,0.06,0.84
20260758,snapshot,2,20,2.44,0.08,0.84
20260758,satcap,0,20,1.1,0.02,0.7
20260758,satcap,1,20,1.9,0.06,0.7
20260758,satcap,2,20,2.3200000000000003,0.08,0.72
20260759,no_action,0,20,11.6,0.58,0.0
20260759,no_action,1,20,11.6,0.58,0.0
20260759,no_action,2,20,11.6,0.58,0.0
20260759,reactive,0,20,4.5600000000000005,0.2,0.56
20260759,reactive,1,20,4.14,0.18,0.54
20260759,reactive,2,20,4.92,0.22,0.52
20260759,snapshot,0,20,3.7600000000000002,0.16,0.56
20260759,snapshot,1,20,4.54,0.2,0.54
20260759,snapshot,2,20,5.32,0.24,0.52
20260759,satcap,0,20,4.5600000000000005,0.2,0.56
20260759,satcap,1,20,4.14,0.18,0.54
20260759,satcap,2,20,4.92,0.22,0.52
20260760,no_action,0,20,10.4,0.52,0.0
20260760,no_action,1,20,10.4,0.52,0.0
20260760,no_action,2,20,10.4,0.52,0.0
20260760,reactive,0,20,3.72,0.16,0.52
20260760,reactive,1,20,4.92,0.22,0.52
20260760,reactive,2,20,4.92,0.22,0.52
20260760,snapshot,0,20,3.1799999999999997,0.12,0.78
20260760,snapshot,1,20,3.9800000000000004,0.16,0.78
20260760,snapshot,2,20,2.7800000000000002,0.1,0.78
20260760,satcap,0,20,3.72,0.16,0.52
20260760,satcap,1,20,4.92,0.22,0.52
20260760,satcap,2,20,4.92,0.22,0.52
20260761,no_action,0,20,16.4,0.82,0.0
20260761,no_action,1,20,16.4,0.82,0.0
20260761,no_action,2,20,16.4,0.82,0.0
20260761,reactive,0,20,3.62,0.14,0.82
20260761,reactive,1,20,4.42,0.18,0.82
20260761,reactive,2,20,3.62,0.14,0.82
20260761,snapshot,0,20,9.32,0.44,0.52
20260761,snapshot,1,20,7.739999999999999,0.36,0.54
20260761,snapshot,2,20,8.16,0.38,0.56
20260761,satcap,0,20,3.62,0.14,0.82
20260761,satcap,1,20,4.42,0.18,0.82
20260761,satcap,2,20,3.62,0.14,0.82
20260762,no_action,0,20,14.399999999999999,0.72,0.0
20260762,no_action,1,20,14.399999999999999,0.72,0.0
20260762,no_action,2,20,14.399999999999999,0.72,0.0
20260762,reactive,0,20,2.7199999999999998,0.1,0.72
20260762,reactive,1,20,3.9000000000000004,0.16,0.7
20260762,reactive,2,20,4.68,0.2,0.68
20260762,snapshot,0,20,1.28,0.02,0.88
20260762,snapshot,1,20,2.06,0.06,0.86
20260762,snapshot,2,20,2.86,0.1,0.86
20260762,satcap,0,20,2.7199999999999998,0.1,0.72
20260762,satcap,1,20,3.9000000000000004,0.16,0.7
20260762,satcap,2,20,4.68,0.2,0.68
20260763,no_action,0,20,16.0,0.8,0.0
20260763,no_action,1,20,16.0,0.8,0.0
20260763,no_action,2,20,16.0,0.8,0.0
20260763,reactive,0,20,2.4000000000000004,0.08,0.8
20260763,reactive,1,20,2.42,0.08,0.82
20260763,reactive,2,20,2.04,0.06,0.84
20260763,snapshot,0,20,1.0,0.0,1.0
20260763,snapshot,1,20,1.0,0.0,1.0
20260763,snapshot,2,20,1.0,0.0,1.0
20260763,satcap,0,20,4.0,0.16,0.8
20260763,satcap,1,20,4.3999999999999995,0.18,0.8
20260763,satcap,2,20,4.0,0.16,0.8
20260764,no_action,0,20,6.800000000000001,0.34,0.0
20260764,no_action,1,20,6.800000000000001,0.34,0.0
20260764,no_action,2,20,6.800000000000001,0.34,0.0
20260764,reactive,0,20,4.34,0.2,0.34
20260764,reactive,1,20,3.9399999999999995,0.18,0.34
20260764,reactive,2,20,5.5200000000000005,0.26,0.32
20260764,snapshot,0,20,4.62,0.22,0.22
20260764,snapshot,1,20,4.22,0.2,0.22
20260764,snapshot,2,20,5.800000000000001,0.28,0.2
20260764,satcap,0,20,4.34,0.2,0.34
20260764,satcap,1,20,3.9399999999999995,0.18,0.34
20260764,satcap,2,20,5.5200000000000005,0.26,0.32
20260765,no_action,0,20,12.4,0.62,0.0
20260765,no_action,1,20,12.4,0.62,0.0
20260765,no_action,2,20,12.4,0.62,0.0
20260765,reactive,0,20,3.4200000000000004,0.14,0.62
20260765,reactive,1,20,3.4200000000000004,0.14,0.62
20260765,reactive,2,20,3.4400000000000004,0.14,0.64
20260765,snapshot,0,20,2.2800000000000002,0.08,0.68
20260765,snapshot,1,20,2.2800000000000002,0.08,0.68
20260765,snapshot,2,20,3.08,0.12,0.68
20260765,satcap,0,20,3.4200000000000004,0.14,0.62
20260765,satcap,1,20,3.4200000000000004,0.14,0.62
20260765,satcap,2,20,3.4400000000000004,0.14,0.64
20260766,no_action,0,20,11.200000000000001,0.56,0.0
20260766,no_action,1,20,11.200000000000001,0.56,0.0
20260766,no_action,2,20,11.200000000000001,0.56,0.0
20260766,reactive,0,20,4.94,0.22,0.54
20260766,reactive,1,20,5.74,0.26,0.54
20260766,reactive,2,20,4.960000000000001,0.22,0.56
20260766,snapshot,0,20,3.1799999999999997,0.12,0.78
20260766,snapshot,1,20,2.3600000000000003,0.08,0.76
20260766,snapshot,2,20,2.76,0.1,0.76
20260766,satcap,0,20,4.94,0.22,0.54
20260766,satcap,1,20,5.74,0.26,0.54
20260766,satcap,2,20,4.960000000000001,0.22,0.56
20260767,no_action,0,20,12.0,0.6,0.0
20260767,no_action,1,20,12.0,0.6,0.0
20260767,no_action,2,20,12.0,0.6,0.0
20260767,reactive,0,20,5.0,0.22,0.6
20260767,reactive,1,20,4.22,0.18,0.62
20260767,reactive,2,20,6.2,0.28,0.6
20260767,snapshot,0,20,4.6,0.2,0.6
20260767,snapshot,1,20,5.0,0.22,0.6
20260767,snapshot,2,20,6.180000000000001,0.28,0.58
20260767,satcap,0,20,5.0,0.22,0.6
20260767,satcap,1,20,4.22,0.18,0.62
20260767,satcap,2,20,6.2,0.28,0.6
20260768,no_action,0,20,11.200000000000001,0.56,0.0
20260768,no_action,1,20,11.200000000000001,0.56,0.0
20260768,no_action,2,20,11.200000000000001,0.56,0.0
20260768,reactive,0,20,2.96,0.12,0.56
20260768,reactive,1,20,3.3600000000000003,0.14,0.56
20260768,reactive,2,20,3.7600000000000002,0.16,0.56
20260768,snapshot,0,20,9.959999999999999,0.48,0.36
20260768,snapshot,1,20,9.16,0.44,0.36
20260768,snapshot,2,20,8.76,0.42,0.36
20260768,satcap,0,20,2.96,0.12,0.56
20260768,satcap,1,20,3.3600000000000003,0.14,0.56
20260768,satcap,2,20,3.7600000000000002,0.16,0.56
20260769,no_action,0,20,18.799999999999997,0.94,0.0
20260769,no_action,1,20,18.799999999999997,0.94,0.0
20260769,no_action,2,20,18.799999999999997,0.94,0.0
20260769,reactive,0,20,1.74,0.04,0.94
20260769,reactive,1,20,1.74,0.04,0.94
20260769,reactive,2,20,2.12,0.06,0.92
20260769,snapshot,0,20,2.86,0.1,0.86
20260769,snapshot,1,20,3.26,0.12,0.86
20260769,snapshot,2,20,2.86,0.1,0.86
20260769,satcap,0,20,1.74,0.04,0.94
20260769,satcap,1,20,1.74,0.04,0.94
20260769,satcap,2,20,2.12,0.06,0.92
20260770,no_action,0,20,16.0,0.8,0.0
20260770,no_action,1,20,16.0,0.8,0.0
20260770,no_action,2,20,16.0,0.8,0.0
20260770,reactive,0,20,2.42,0.08,0.82
20260770,reactive,1,20,3.2,0.12,0.8
20260770,reactive,2,20,4.0,0.16,0.8
20260770,snapshot,0,20,2.4000000000000004,0.08,0.8
20260770,snapshot,1,20,3.2,0.12,0.8
20260770,snapshot,2,20,3.6000000000000005,0.14,0.8
20260770,satcap,0,20,2.42,0.08,0.82
20260770,satcap,1,20,3.2,0.12,0.8
20260770,satcap,2,20,4.0,0.16,0.8
20260771,no_action,0,20,16.8,0.84,0.0
20260771,no_action,1,20,16.8,0.84,0.0
20260771,no_action,2,20,16.8,0.84,0.0
20260771,reactive,0,20,3.2199999999999998,0.12,0.82
20260771,reactive,1,20,4.0200000000000005,0.16,0.82
20260771,reactive,2,20,3.62,0.14,0.82
20260771,snapshot,0,20,2.1,0.06,0.9
20260771,snapshot,1,20,2.5,0.08,0.9
20260771,snapshot,2,20,2.9,0.1,0.9
20260771,satcap,0,20,3.2199999999999998,0.12,0.82
20260771,satcap,1,20,4.0200000000000005,0.16,0.82
20260771,satcap,2,20,3.62,0.14,0.82
20260772,no_action,0,20,15.600000000000001,0.78,0.0
20260772,no_action,1,20,15.600000000000001,0.78,0.0
20260772,no_action,2,20,15.600000000000001,0.78,0.0
20260772,reactive,0,20,2.38,0.08,0.78
20260772,reactive,1,20,3.1799999999999997,0.12,0.78
20260772,reactive,2,20,3.2,0.12,0.8
20260772,snapshot,0,20,2.1,0.06,0.9
20260772,snapshot,1,20,2.1,0.06,0.9
20260772,snapshot,2,20,1.7200000000000002,0.04,0.92
20260772,satcap,0,20,2.38,0.08,0.78
20260772,satcap,1,20,3.1799999999999997,0.12,0.78
20260772,satcap,2,20,3.2,0.12,0.8
20260773,no_action,0,20,15.2,0.76,0.0
20260773,no_action,1,20,15.2,0.76,0.0
20260773,no_action,2,20,15.2,0.76,0.0
20260773,reactive,0,20,1.56,0.04,0.76
20260773,reactive,1,20,2.3600000000000003,0.08,0.76
20260773,reactive,2,20,3.16,0.12,0.76
20260773,snapshot,0,20,1.2000000000000002,0.02,0.8
20260773,snapshot,1,20,2.0,0.06,0.8
20260773,snapshot,2,20,2.8,0.1,0.8
20260773,satcap,0,20,1.56,0.04,0.76
20260773,satcap,1,20,2.3600000000000003,0.08,0.76
20260773,satcap,2,20,3.16,0.12,0.76
20260774,no_action,0,20,10.8,0.54,0.0
20260774,no_action,1,20,10.8,0.54,0.0
20260774,no_action,2,20,10.8,0.54,0.0
20260774,reactive,0,20,3.3600000000000003,0.14,0.56
20260774,reactive,1,20,4.5600000000000005,0.2,0.56
20260774,reactive,2,20,4.14,0.18,0.54
20260774,snapshot,0,20,3.4400000000000004,0.14,0.64
20260774,snapshot,1,20,3.8400000000000003,0.16,0.64
20260774,snapshot,2,20,4.239999999999999,0.18,0.64
20260774,satcap,0,20,3.3600000000000003,0.14,0.56
20260774,satcap,1,20,4.5600000000000005,0.2,0.56
20260774,satcap,2,20,4.14,0.18,0.54
20260775,no_action,0,20,12.0,0.6,0.0
20260775,no_action,1,20,12.0,0.6,0.0
20260775,no_action,2,20,12.0,0.6,0.0
20260775,reactive,0,20,3.3800000000000003,0.14,0.58
20260775,reactive,1,20,4.58,0.2,0.58
20260775,reactive,2,20,4.18,0.18,0.58
20260775,snapshot,0,20,3.04,0.12,0.64
20260775,snapshot,1,20,3.04,0.12,0.64
20260775,snapshot,2,20,2.64,0.1,0.64
20260775,satcap,0,20,3.3800000000000003,0.14,0.58
20260775,satcap,1,20,4.58,0.2,0.58
20260775,satcap,2,20,4.18,0.18,0.58
20260776,no_action,0,20,12.4,0.62,0.0
20260776,no_action,1,20,12.4,0.62,0.0
20260776,no_action,2,20,12.4,0.62,0.0
20260776,reactive,0,20,3.4200000000000004,0.14,0.62
20260776,reactive,1,20,4.22,0.18,0.62
20260776,reactive,2,20,4.6,0.2,0.6
20260776,snapshot,0,20,1.6800000000000002,0.04,0.88
20260776,snapshot,1,20,2.08,0.06,0.88
20260776,snapshot,2,20,2.88,0.1,0.88
20260776,satcap,0,20,3.4200000000000004,0.14,0.62
20260776,satcap,1,20,4.22,0.18,0.62
20260776,satcap,2,20,4.6,0.2,0.6
20260777,no_action,0,20,12.8,0.64,0.0
20260777,no_action,1,20,12.8,0.64,0.0
20260777,no_action,2,20,12.8,0.64,0.0
20260777,reactive,0,20,3.4200000000000004,0.14,0.62
20260777,reactive,1,20,3.4200000000000004,0.14,0.62
20260777,reactive,2,20,4.239999999999999,0.18,0.64
20260777,snapshot,0,20,1.6600000000000001,0.04,0.86
20260777,snapshot,1,20,1.6800000000000002,0.04,0.88
20260777,snapshot,2,20,2.08,0.06,0.88
20260777,satcap,0,20,3.4200000000000004,0.14,0.62
20260777,satcap,1,20,3.4200000000000004,0.14,0.62
20260777,satcap,2,20,4.239999999999999,0.18,0.64
20260778,no_action,0,20,13.200000000000001,0.66,0.0
20260778,no_action,1,20,13.200000000000001,0.66,0.0
20260778,no_action,2,20,13.200000000000001,0.66,0.0
20260778,reactive,0,20,2.2600000000000002,0.08,0.66
20260778,reactive,1,20,3.06,0.12,0.66
20260778,reactive,2,20,3.06,0.12,0.66
20260778,snapshot,0,20,2.6,0.1,0.6
20260778,snapshot,1,20,3.4000000000000004,0.14,0.6
20260778,snapshot,2,20,3.4000000000000004,0.14,0.6
20260778,satcap,0,20,2.2600000000000002,0.08,0.66
20260778,satcap,1,20,3.06,0.12,0.66
20260778,satcap,2,20,3.06,0.12,0.66
20260779,no_action,0,20,6.0,0.3,0.0
20260779,no_action,1,20,6.0,0.3,0.0
20260779,no_action,2,20,6.0,0.3,0.0
20260779,reactive,0,20,2.6999999999999997,0.12,0.3
20260779,reactive,1,20,3.9199999999999995,0.18,0.32
20260779,reactive,2,20,3.9399999999999995,0.18,0.34
20260779,snapshot,0,20,1.0,0.0,1.0
20260779,snapshot,1,20,1.0,0.0,1.0
20260779,snapshot,2,20,1.0,0.0,1.0
20260779,satcap,0,20,1.0,0.0,1.0
20260779,satcap,1,20,1.0,0.0,1.0
20260779,satcap,2,20,1.0,0.0,1.0
20260780,no_action,0,20,6.4,0.32,0.0
20260780,no_action,1,20,6.4,0.32,0.0
20260780,no_action,2,20,6.4,0.32,0.0
20260780,reactive,0,20,4.7,0.22,0.3
20260780,reactive,1,20,4.3,0.2,0.3
20260780,reactive,2,20,5.1,0.24,0.3
20260780,snapshot,0,20,1.0,0.0,1.0
20260780,snapshot,1,20,1.0,0.0,1.0
20260780,snapshot,2,20,1.0,0.0,1.0
20260780,satcap,0,20,4.7,0.22,0.3
20260780,satcap,1,20,4.3,0.2,0.3
20260780,satcap,2,20,5.1,0.24,0.3
20260781,no_action,0,20,13.200000000000001,0.66,0.0
20260781,no_action,1,20,13.200000000000001,0.66,0.0
20260781,no_action,2,20,13.200000000000001,0.66,0.0
20260781,reactive,0,20,3.4600000000000004,0.14,0.66
20260781,reactive,1,20,3.8800000000000003,0.16,0.68
20260781,reactive,2,20,5.1000000000000005,0.22,0.7
20260781,snapshot,0,20,2.46,0.08,0.86
20260781,snapshot,1,20,2.08,0.06,0.88
20260781,snapshot,2,20,2.08,0.06,0.88
20260781,satcap,0,20,3.4600000000000004,0.14,0.66
20260781,satcap,1,20,3.8800000000000003,0.16,0.68
20260781,satcap,2,20,5.1000000000000005,0.22,0.7
20260782,no_action,0,20,11.200000000000001,0.56,0.0
20260782,no_action,1,20,11.200000000000001,0.56,0.0
20260782,no_action,2,20,11.200000000000001,0.56,0.0
20260782,reactive,0,20,3.7600000000000002,0.16,0.56
20260782,reactive,1,20,4.16,0.18,0.56
20260782,reactive,2,20,4.960000000000001,0.22,0.56
20260782,snapshot,0,20,4.9,0.22,0.5
20260782,snapshot,1,20,4.1,0.18,0.5
20260782,snapshot,2,20,5.32,0.24,0.52
20260782,satcap,0,20,3.7600000000000002,0.16,0.56
20260782,satcap,1,20,4.16,0.18,0.56
20260782,satcap,2,20,4.960000000000001,0.22,0.56
20260783,no_action,0,20,12.8,0.64,0.0
20260783,no_action,1,20,12.8,0.64,0.0
20260783,no_action,2,20,12.8,0.64,0.0
20260783,reactive,0,20,4.62,0.2,0.62
20260783,reactive,1,20,4.6,0.2,0.6
20260783,reactive,2,20,5.38,0.24,0.58
20260783,snapshot,0,20,6.48,0.3,0.48
20260783,snapshot,1,20,7.260000000000001,0.34,0.46
20260783,snapshot,2,20,7.240000000000001,0.34,0.44
20260783,satcap,0,20,4.62,0.2,0.62
20260783,satcap,1,20,4.6,0.2,0.6
20260783,satcap,2,20,5.38,0.24,0.58
20260784,no_action,0,20,11.6,0.58,0.0
20260784,no_action,1,20,11.6,0.58,0.0
20260784,no_action,2,20,11.6,0.58,0.0
20260784,reactive,0,20,5.0,0.22,0.6
20260784,reactive,1,20,4.6,0.2,0.6
20260784,reactive,2,20,4.98,0.22,0.58
20260784,snapshot,0,20,3.8800000000000003,0.16,0.68
20260784,snapshot,1,20,3.08,0.12,0.68
20260784,snapshot,2,20,3.8800000000000003,0.16,0.68
20260784,satcap,0,20,5.0,0.22,0.6
20260784,satcap,1,20,4.6,0.2,0.6
20260784,satcap,2,20,4.98,0.22,0.58
20260785,no_action,0,20,12.4,0.62,0.0
20260785,no_action,1,20,12.4,0.62,0.0
20260785,no_action,2,20,12.4,0.62,0.0
20260785,reactive,0,20,3.04,0.12,0.64
20260785,reactive,1,20,3.4400000000000004,0.14,0.64
20260785,reactive,2,20,3.8600000000000003,0.16,0.66
20260785,snapshot,0,20,1.22,0.02,0.82
20260785,snapshot,1,20,1.62,0.04,0.82
20260785,snapshot,2,20,2.42,0.08,0.82
20260785,satcap,0,20,3.04,0.12,0.64
20260785,satcap,1,20,3.4400000000000004,0.14,0.64
20260785,satcap,2,20,3.8600000000000003,0.16,0.66
20260786,no_action,0,20,12.8,0.64,0.0
20260786,no_action,1,20,12.8,0.64,0.0
20260786,no_action,2,20,12.8,0.64,0.0
20260786,reactive,0,20,4.22,0.18,0.62
20260786,reactive,1,20,4.6,0.2,0.6
20260786,reactive,2,20,5.0,0.22,0.6
20260786,snapshot,0,20,4.3,0.18,0.7
20260786,snapshot,1,20,4.7,0.2,0.7
20260786,snapshot,2,20,3.5,0.14,0.7
20260786,satcap,0,20,4.22,0.18,0.62
20260786,satcap,1,20,4.6,0.2,0.6
20260786,satcap,2,20,5.0,0.22,0.6
20260787,no_action,0,20,10.0,0.5,0.0
20260787,no_action,1,20,10.0,0.5,0.0
20260787,no_action,2,20,10.0,0.5,0.0
20260787,reactive,0,20,3.3000000000000003,0.14,0.5
20260787,reactive,1,20,4.5,0.2,0.5
20260787,reactive,2,20,4.1,0.18,0.5
20260787,snapshot,0,20,4.98,0.22,0.58
20260787,snapshot,1,20,4.98,0.22,0.58
20260787,snapshot,2,20,5.38,0.24,0.58
20260787,satcap,0,20,3.3000000000000003,0.14,0.5
20260787,satcap,1,20,4.5,0.2,0.5
20260787,satcap,2,20,4.1,0.18,0.5
20260788,no_action,0,20,9.200000000000001,0.46,0.0
20260788,no_action,1,20,9.200000000000001,0.46,0.0
20260788,no_action,2,20,9.200000000000001,0.46,0.0
20260788,reactive,0,20,4.48,0.2,0.48
